# Train        Test        
    0.056070     0.027485 
    0.053672     0.025522 
    0.046100     0.028004 
    0.045766     0.041297 
    0.051678     0.027523 
    0.050900     0.030604 
    0.051906     0.033300 
    0.050146     0.034232 
    0.051840     0.054427 
    0.049810     0.032601 
    0.047001     0.034681 
    0.052690     0.033618 
    0.053061     0.022505 
    0.052643     0.041124 
    0.059381     0.031882 
    0.048301     0.023924 
    0.047227     0.038773 
    0.052130     0.022976 
    0.048534     0.054724 
    0.052110     0.026521 
    0.057514     0.037893 
    0.053330     0.031889 
    0.046364     0.025937 
    0.057756     0.031939 
    0.051285     0.042836 
    0.049282     0.034631 
    0.048773     0.032789 
    0.055097     0.032171 
    0.055548     0.036601 
    0.051065     0.035283 
    0.053758     0.034040 
    0.055211     0.046015 
    0.057150     0.039340 
    0.052313     0.034054 
    0.062651     0.036548 
    0.051669     0.035012 
    0.051885     0.031636 
    0.052223     0.047072 
    0.048136     0.026695 
    0.053973     0.044406 
    0.056863     0.038815 
    0.052391     0.041171 
    0.057958     0.034835 
    0.051648     0.040427 
    0.049681     0.036254 
    0.052314     0.029188 
    0.047943     0.034979 
    0.052905     0.032466 
    0.051452     0.030982 
    0.055277     0.033123 
    0.058878     0.034605 
    0.058668     0.029754 
    0.063091     0.035179 
    0.052386     0.041726 
    0.057208     0.034425 
    0.046620     0.034118 
    0.049000     0.031638 
    0.054196     0.027622 
    0.050365     0.033653 
    0.051200     0.045815 
    0.053799     0.028032 
    0.058323     0.025042 
    0.054361     0.030372 
    0.052033     0.033534 
    0.050184     0.036281 
    0.054969     0.037526 
    0.046704     0.027650 
    0.052976     0.036614 
    0.054747     0.023195 
    0.052874     0.025119 
    0.055537     0.022466 
    0.050305     0.027414 
    0.058742     0.027730 
    0.052022     0.023299 
    0.058424     0.028560 
    0.057659     0.027623 
    0.053440     0.038953 
    0.055834     0.024735 
    0.051945     0.031204 
    0.053263     0.033938 
    0.057269     0.029099 
    0.050811     0.041821 
    0.052930     0.028788 
    0.056420     0.045734 
    0.048584     0.025518 
    0.046339     0.032510 
    0.051841     0.032292 
    0.053108     0.034019 
    0.048084     0.051558 
    0.056360     0.042811 
    0.053286     0.051495 
    0.049044     0.037678 
    0.047154     0.037275 
    0.051494     0.033657 
    0.052688     0.023629 
    0.051462     0.036368 
    0.048856     0.024359 
    0.050319     0.028180 
    0.057841     0.028375 
    0.055163     0.029807 
    0.048382     0.028299 
    0.049574     0.037342 
    0.051091     0.031970 
    0.057129     0.034198 
    0.055621     0.036553 
    0.048379     0.048063 
    0.047393     0.030217 
    0.051962     0.029245 
    0.053871     0.041881 
    0.051677     0.028063 
    0.052101     0.035787 
    0.056507     0.037307 
