# Train        Test        
    0.088099     0.096010 
    0.063135     0.098557 
    0.083857     0.107323 
    0.090287     0.107995 
    0.071628     0.105465 
    0.073226     0.083124 
    0.082882     0.093761 
    0.079450     0.092694 
    0.073341     0.095040 
    0.083440     0.085328 
    0.086172     0.105430 
    0.070926     0.085257 
    0.077037     0.108846 
    0.071306     0.102100 
    0.074409     0.107154 
    0.073247     0.101285 
    0.075862     0.083338 
    0.103145     0.088541 
    0.094758     0.115746 
    0.093646     0.099097 
    0.085817     0.093417 
    0.076664     0.097537 
    0.082438     0.108519 
    0.074934     0.115696 
    0.079163     0.104200 
    0.077960     0.103653 
    0.075366     0.089575 
    0.073781     0.093000 
    0.071970     0.091478 
    0.076597     0.110653 
    0.080579     0.108779 
    0.083438     0.086693 
    0.085793     0.108158 
    0.072969     0.092013 
    0.076724     0.090636 
    0.076485     0.104797 
    0.085861     0.096626 
    0.082165     0.117870 
    0.080082     0.094720 
    0.079884     0.097281 
    0.095056     0.107436 
    0.086745     0.089211 
    0.083916     0.105042 
    0.073605     0.102544 
    0.092969     0.119815 
    0.075513     0.103721 
    0.084318     0.098586 
    0.075178     0.119295 
    0.079664     0.108838 
    0.079171     0.094802 
    0.082510     0.090592 
    0.076885     0.092066 
    0.078545     0.100158 
    0.081222     0.094232 
    0.087542     0.098037 
    0.083657     0.109969 
    0.070235     0.096174 
    0.084888     0.105354 
    0.078374     0.089626 
    0.091079     0.089624 
    0.090530     0.100088 
    0.076095     0.094727 
    0.079081     0.096296 
    0.078132     0.104660 
    0.072596     0.092491 
    0.072535     0.098491 
    0.072144     0.105153 
    0.076244     0.095067 
    0.078978     0.084464 
    0.072093     0.107553 
    0.079775     0.091637 
    0.088831     0.090149 
    0.090420     0.099898 
    0.073832     0.086551 
    0.077068     0.084778 
    0.078280     0.091269 
    0.072219     0.101800 
    0.100540     0.100374 
    0.084839     0.094223 
    0.083617     0.106733 
    0.084035     0.097207 
    0.080947     0.098236 
    0.083794     0.098257 
    0.080447     0.087420 
    0.074025     0.094250 
    0.077017     0.112756 
    0.077001     0.095328 
    0.065434     0.097066 
    0.071171     0.088779 
    0.066055     0.073093 
    0.081696     0.085938 
    0.076762     0.109377 
    0.089715     0.093777 
    0.070621     0.087913 
    0.077427     0.089511 
    0.080212     0.110465 
    0.072698     0.089214 
    0.082065     0.094082 
    0.075475     0.104265 
    0.085425     0.074991 
    0.074096     0.091647 
    0.068067     0.074483 
    0.077325     0.105947 
    0.078508     0.099169 
    0.080795     0.096354 
    0.083060     0.094961 
    0.084358     0.119080 
    0.091889     0.142433 
    0.080952     0.098127 
    0.083034     0.101579 
    0.071551     0.089933 
    0.088523     0.099379 
    0.079285     0.091244 
    0.084980     0.091711 
    0.081553     0.090307 
    0.079349     0.097245 
    0.065840     0.079734 
    0.075525     0.106203 
    0.061935     0.099769 
    0.079487     0.100994 
    0.077806     0.089730 
    0.082759     0.075957 
    0.080745     0.093520 
    0.079719     0.094571 
    0.080411     0.086534 
    0.077317     0.080323 
    0.070583     0.085938 
    0.069871     0.111227 
    0.073955     0.097119 
    0.080047     0.086044 
    0.083368     0.099620 
    0.074024     0.089238 
    0.080066     0.089475 
    0.083157     0.094981 
    0.073362     0.101897 
    0.069110     0.077389 
    0.079924     0.092480 
    0.068365     0.075592 
    0.077400     0.089916 
    0.082868     0.091648 
    0.084994     0.105449 
    0.070670     0.095351 
    0.095299     0.088563 
    0.062877     0.085581 
    0.070849     0.083410 
    0.060345     0.110895 
    0.079275     0.117718 
    0.102738     0.110281 
    0.078879     0.095131 
    0.072624     0.090631 
    0.080053     0.087613 
    0.084912     0.081266 
    0.074064     0.096476 
    0.074447     0.086267 
    0.066202     0.081188 
    0.072741     0.090429 
    0.081654     0.104270 
    0.074023     0.102579 
    0.074589     0.100396 
    0.067563     0.092769 
    0.076094     0.093916 
    0.070524     0.097956 
    0.084144     0.096246 
    0.070113     0.095523 
    0.076325     0.102670 
    0.074884     0.094371 
    0.082801     0.113481 
    0.073645     0.107438 
    0.078989     0.090780 
    0.083015     0.113789 
    0.076199     0.094334 
    0.074648     0.100681 
    0.069475     0.087470 
    0.074816     0.091878 
    0.069211     0.094749 
    0.086561     0.099927 
    0.084978     0.094033 
    0.089799     0.091844 
    0.082034     0.105964 
    0.073930     0.123047 
    0.074394     0.090462 
    0.066848     0.111049 
    0.078317     0.091182 
    0.076311     0.092265 
    0.074482     0.086361 
    0.087788     0.089514 
    0.073457     0.094188 
    0.073341     0.096578 
    0.080324     0.111387 
    0.066754     0.106809 
    0.080003     0.095452 
    0.075271     0.104286 
    0.073553     0.107714 
    0.077835     0.108893 
    0.076496     0.093124 
    0.068940     0.108178 
    0.086317     0.089468 
    0.069924     0.086187 
    0.072433     0.105022 
    0.080285     0.095928 
    0.067965     0.096405 
    0.074150     0.095579 
    0.090402     0.095407 
    0.063218     0.091137 
    0.079482     0.102300 
    0.079282     0.092062 
    0.085172     0.103710 
    0.072067     0.104501 
    0.075124     0.083313 
    0.073991     0.090520 
    0.073395     0.108621 
    0.074104     0.085143 
    0.075060     0.094871 
    0.065510     0.089859 
    0.075124     0.095650 
    0.081484     0.104042 
    0.071521     0.094182 
    0.063132     0.103010 
    0.083136     0.111340 
    0.080625     0.085465 
    0.076582     0.096490 
    0.076338     0.095049 
    0.066906     0.096485 
    0.068807     0.099857 
    0.072288     0.092482 
    0.072061     0.093763 
    0.075738     0.087325 
    0.076645     0.097527 
    0.077829     0.090794 
    0.071858     0.099032 
    0.082914     0.088738 
    0.079655     0.111652 
    0.080180     0.101772 
    0.075754     0.105062 
    0.081664     0.095160 
