# Train        Test        
    0.823934     0.944444 
    0.844567     0.911111 
    0.851444     0.938889 
    0.828061     0.938889 
    0.859697     0.961111 
    0.840440     0.927778 
    0.848693     0.938889 
    0.826685     0.894444 
    0.847318     0.955556 
    0.866575     0.938889 
    0.847318     0.961111 
    0.851444     0.938889 
    0.841816     0.922222 
    0.844567     0.911111 
    0.844567     0.927778 
    0.828061     0.905556 
    0.836314     0.922222 
    0.865199     0.955556 
    0.856946     0.894444 
    0.850069     0.955556 
    0.843191     0.938889 
    0.839065     0.927778 
    0.826685     0.938889 
    0.883081     0.894444 
    0.855571     0.927778 
    0.854195     0.938889 
    0.826685     0.950000 
    0.833563     0.927778 
    0.833563     0.950000 
    0.819807     0.905556 
    0.841816     0.933333 
    0.834938     0.933333 
    0.840440     0.950000 
    0.845942     0.894444 
    0.862448     0.911111 
    0.876204     0.922222 
    0.844567     0.927778 
    0.865199     0.905556 
    0.840440     0.916667 
    0.834938     0.922222 
    0.834938     0.916667 
    0.840440     0.933333 
    0.852820     0.900000 
    0.833563     0.933333 
    0.840440     0.950000 
    0.834938     0.933333 
    0.837689     0.927778 
    0.837689     0.944444 
    0.837689     0.911111 
    0.843191     0.944444 
    0.848693     0.888889 
    0.826685     0.944444 
    0.837689     0.927778 
    0.859697     0.927778 
    0.856946     0.955556 
    0.834938     0.911111 
    0.850069     0.922222 
    0.843191     0.922222 
    0.818432     0.955556 
    0.869326     0.955556 
    0.854195     0.916667 
    0.850069     0.911111 
    0.841816     0.916667 
    0.848693     0.900000 
    0.837689     0.916667 
    0.861073     0.944444 
    0.836314     0.911111 
    0.836314     0.927778 
    0.854195     0.916667 
    0.847318     0.905556 
    0.851444     0.938889 
    0.851444     0.927778 
    0.837689     0.933333 
    0.848693     0.938889 
    0.847318     0.938889 
    0.837689     0.944444 
    0.840440     0.900000 
    0.840440     0.927778 
    0.843191     0.961111 
    0.841816     0.916667 
    0.832187     0.955556 
    0.861073     0.933333 
    0.856946     0.944444 
    0.829436     0.938889 
    0.829436     0.944444 
    0.837689     0.894444 
    0.852820     0.933333 
    0.825309     0.950000 
    0.843191     0.905556 
    0.807428     0.911111 
    0.825309     0.922222 
    0.852820     0.950000 
    0.839065     0.944444 
    0.832187     0.911111 
    0.819807     0.922222 
    0.845942     0.927778 
    0.850069     0.950000 
    0.855571     0.938889 
    0.815681     0.944444 
    0.839065     0.922222 
    0.858322     0.916667 
    0.844567     0.938889 
    0.847318     0.916667 
    0.843191     0.911111 
    0.837689     0.894444 
    0.844567     0.922222 
    0.840440     0.938889 
    0.837689     0.905556 
    0.859697     0.911111 
    0.840440     0.911111 
    0.833563     0.955556 
    0.833563     0.905556 
    0.859697     0.916667 
    0.829436     0.911111 
    0.834938     0.900000 
    0.848693     0.916667 
    0.848693     0.933333 
    0.836314     0.905556 
    0.826685     0.938889 
    0.818432     0.872222 
    0.833563     0.938889 
    0.858322     0.955556 
    0.848693     0.955556 
    0.865199     0.938889 
    0.861073     0.927778 
    0.836314     0.938889 
    0.822558     0.905556 
