# Train        Test        
    0.088165     0.067134 
    0.085281     0.050704 
    0.087106     0.052202 
    0.087612     0.069502 
    0.084322     0.056229 
    0.089942     0.054565 
    0.086475     0.050900 
    0.082705     0.059562 
    0.085644     0.068216 
    0.086513     0.048073 
    0.087690     0.058179 
    0.086956     0.048143 
    0.089680     0.057269 
    0.081513     0.055575 
    0.082045     0.050054 
    0.083850     0.062558 
    0.089165     0.051045 
    0.089658     0.048042 
    0.086563     0.045739 
    0.090863     0.064133 
    0.085215     0.046034 
    0.085277     0.064056 
    0.085302     0.051288 
    0.087208     0.065638 
    0.081602     0.061358 
    0.081305     0.054006 
    0.087157     0.057800 
    0.082706     0.067497 
    0.090428     0.057820 
    0.088648     0.061603 
    0.087166     0.070973 
    0.085573     0.057380 
    0.085366     0.058386 
    0.088381     0.058297 
    0.084354     0.048096 
    0.088274     0.054266 
    0.089338     0.050928 
    0.092908     0.045447 
    0.086230     0.070851 
    0.085314     0.045959 
    0.082666     0.061636 
    0.091750     0.054911 
    0.090291     0.057218 
    0.084661     0.061959 
    0.081041     0.053078 
    0.088056     0.064680 
    0.082691     0.053220 
    0.089821     0.053978 
    0.092132     0.075472 
    0.079366     0.061249 
    0.083713     0.060030 
    0.085034     0.050275 
    0.086798     0.075031 
    0.086788     0.061561 
    0.091628     0.059211 
    0.081812     0.057727 
    0.083850     0.052869 
    0.091369     0.053432 
    0.080318     0.052816 
    0.084562     0.060916 
    0.080518     0.060096 
    0.085338     0.052112 
    0.087054     0.051685 
    0.082744     0.046697 
    0.083156     0.081144 
    0.088306     0.048681 
    0.087445     0.061699 
    0.087421     0.058753 
    0.083209     0.058694 
    0.086225     0.055675 
    0.085999     0.046979 
    0.081306     0.061145 
    0.084974     0.046339 
    0.089737     0.057259 
    0.089048     0.046620 
    0.087133     0.055461 
    0.079913     0.063683 
    0.093280     0.059747 
    0.088614     0.060693 
    0.100437     0.067887 
    0.090586     0.054704 
    0.083515     0.051099 
    0.089006     0.068114 
    0.090659     0.052237 
    0.094694     0.069271 
    0.089108     0.054484 
    0.086066     0.049271 
    0.083113     0.044970 
    0.089209     0.056043 
    0.085993     0.056017 
    0.083985     0.052829 
    0.084272     0.051401 
    0.085668     0.056407 
    0.085185     0.064612 
    0.087432     0.061209 
    0.085288     0.054118 
    0.085508     0.060124 
    0.090335     0.064589 
    0.085727     0.076057 
    0.085090     0.057123 
    0.082701     0.047661 
    0.082922     0.065543 
    0.082715     0.055821 
    0.088164     0.056727 
    0.091321     0.062993 
    0.086435     0.058000 
    0.084333     0.055530 
    0.087462     0.051528 
    0.093091     0.056155 
    0.092686     0.066694 
    0.087776     0.047842 
    0.081479     0.050483 
    0.084074     0.045874 
    0.079332     0.066942 
    0.078503     0.050535 
    0.083216     0.064279 
    0.090750     0.056012 
