# Train        Test        
    0.052517     0.022907 
    0.045994     0.033310 
    0.051890     0.044597 
    0.054567     0.032638 
    0.046600     0.028882 
    0.056791     0.036615 
    0.054071     0.032628 
    0.049397     0.058616 
    0.059742     0.035680 
    0.053643     0.052754 
    0.055748     0.066421 
    0.055196     0.031369 
    0.051253     0.037229 
    0.051066     0.035434 
    0.050510     0.029387 
    0.049890     0.052151 
    0.047746     0.047532 
    0.049620     0.034273 
    0.054430     0.040601 
    0.041637     0.056319 
    0.049923     0.041443 
    0.053917     0.038680 
    0.048242     0.038162 
    0.051383     0.030857 
    0.045765     0.031072 
    0.056644     0.034540 
    0.053806     0.050047 
    0.045544     0.033773 
    0.048995     0.026831 
    0.054468     0.037878 
    0.047599     0.049299 
    0.049562     0.043453 
    0.048783     0.031688 
    0.049461     0.030313 
    0.049661     0.058924 
    0.048011     0.044827 
    0.048955     0.027404 
    0.050837     0.032115 
    0.047450     0.038923 
    0.053529     0.026904 
    0.043591     0.045766 
    0.049454     0.042950 
    0.053906     0.032728 
    0.048603     0.029543 
    0.048766     0.025638 
    0.046502     0.031752 
    0.048000     0.054734 
    0.056124     0.035996 
    0.046516     0.029617 
    0.049513     0.046374 
    0.050708     0.030500 
    0.047772     0.028974 
    0.049353     0.036502 
    0.049886     0.042609 
    0.048180     0.033874 
    0.050084     0.030421 
    0.051703     0.035272 
    0.047475     0.039393 
    0.048023     0.035746 
    0.048844     0.036855 
    0.047907     0.033256 
    0.051299     0.026918 
    0.045651     0.033827 
    0.045528     0.027483 
    0.050308     0.031764 
    0.049917     0.053116 
    0.052741     0.050675 
    0.050485     0.040888 
    0.048240     0.036629 
    0.048405     0.051427 
    0.051088     0.042605 
    0.053930     0.044591 
    0.051116     0.039983 
    0.049291     0.038953 
    0.048180     0.027315 
    0.050362     0.054470 
    0.049936     0.067609 
    0.049034     0.030483 
    0.044948     0.027528 
    0.051323     0.033095 
    0.053640     0.024289 
    0.048914     0.036695 
    0.052370     0.031297 
    0.048583     0.041549 
    0.048795     0.039120 
    0.050197     0.032373 
    0.046376     0.030639 
    0.051150     0.039763 
