# Train        Test        
    0.075227     0.031203 
    0.081757     0.027717 
    0.065522     0.023622 
    0.079816     0.025016 
    0.066368     0.025524 
    0.073359     0.027096 
    0.072770     0.031241 
    0.077528     0.038276 
    0.077917     0.027305 
    0.074516     0.034900 
    0.081361     0.031067 
    0.075299     0.028492 
    0.066222     0.022152 
    0.067941     0.028467 
    0.076038     0.026430 
    0.074886     0.026646 
    0.059998     0.026719 
    0.070521     0.025496 
    0.075284     0.022164 
    0.075741     0.039910 
    0.066517     0.029534 
    0.074146     0.027522 
    0.071231     0.029918 
    0.075241     0.033554 
    0.078900     0.030352 
    0.060119     0.031818 
    0.062474     0.037322 
    0.082129     0.033112 
    0.078270     0.031562 
    0.076389     0.032215 
    0.070829     0.027555 
    0.069738     0.029308 
    0.069796     0.028966 
    0.070546     0.033262 
    0.074565     0.025547 
    0.070979     0.028473 
    0.067762     0.028586 
    0.073563     0.027775 
    0.063831     0.028604 
    0.058169     0.026707 
    0.074611     0.039568 
    0.070398     0.034809 
    0.079402     0.024064 
    0.070952     0.038286 
    0.074856     0.031986 
    0.074466     0.030274 
    0.070063     0.026103 
    0.075056     0.034084 
    0.080785     0.036747 
    0.068829     0.028630 
    0.062811     0.030537 
    0.059229     0.033736 
    0.070867     0.026013 
    0.072830     0.026407 
    0.079467     0.028936 
    0.058626     0.028976 
    0.064545     0.030783 
    0.069800     0.027134 
    0.074882     0.032752 
    0.074461     0.031350 
    0.078544     0.030509 
    0.062281     0.035895 
    0.076384     0.030075 
    0.064306     0.024712 
    0.071172     0.022421 
    0.087029     0.026026 
    0.073986     0.029816 
    0.070261     0.030398 
    0.073312     0.031859 
    0.069590     0.028520 
    0.065574     0.037825 
    0.067821     0.032447 
    0.073771     0.027996 
    0.083173     0.041756 
    0.090631     0.033136 
    0.070450     0.028064 
    0.077668     0.026808 
    0.072374     0.024602 
    0.067855     0.028250 
    0.065215     0.023873 
    0.074986     0.018983 
    0.077455     0.021968 
    0.074906     0.029066 
    0.070273     0.039066 
    0.082171     0.035679 
    0.068013     0.024449 
    0.076625     0.036488 
    0.074638     0.027972 
    0.079008     0.023685 
    0.072136     0.045430 
    0.078423     0.029087 
    0.067782     0.037334 
    0.071696     0.029637 
    0.067540     0.023963 
    0.063699     0.023907 
    0.062700     0.024056 
    0.068295     0.035797 
    0.081008     0.026102 
    0.069103     0.026242 
    0.067576     0.025802 
    0.071143     0.021686 
    0.073954     0.022084 
    0.073038     0.032834 
    0.080524     0.035005 
    0.077255     0.028059 
    0.065941     0.026322 
    0.065677     0.031347 
    0.067326     0.027974 
    0.062083     0.031108 
    0.072631     0.029162 
    0.060912     0.027433 
    0.079964     0.026894 
    0.078256     0.030316 
